title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
ELZ,Wellsville,-77.9994964599609,42.08959960937499,50,#ff0000,#000000,0
EMG,Elm Grove,-93.595100402832,32.40019989013667,50,#ff0000,#000000,0
EMI,Westminster,-76.9785995483398,39.49499893188471,50,#ff0000,#000000,0
EMP,Emporia,-96.13809967041009,38.29109954833979,50,#ff0000,#000000,0
END,Vance,-97.9182968139648,36.34500122070311,50,#ff0000,#000000,0
ENE,Kennebunk,-70.6135025024414,43.42570114135741,50,#ff0000,#000000,0
ENI,Mendocino,-123.274002075195,39.05319976806642,50,#ff0000,#000000,0
ENL,Centralia,-89.1589965820312,38.41999816894531,50,#ff0000,#000000,0
ENN,Nenana,-149.072998046875,64.58999633789058,50,#ff0000,#000000,0
ENO,Smyrna,-75.51589965820311,39.2317008972168,50,#ff0000,#000000,0
EON,Peotone,-87.79109954833982,41.2695999145507,50,#ff0000,#000000,0
EPH,Ephrata,-119.424003601074,47.37789916992178,50,#ff0000,#000000,0
ERI,Erie,-80.2927017211914,42.01739883422852,50,#ff0000,#000000,0
ESC,Soto Cano,-87.6221008300781,14.391900062561,50,#ff0000,#000000,0
ESF,Esler,-92.3218994140625,31.44750022888182,50,#ff0000,#000000,0
ESP,Espichel,-9.185779571533208,38.42430114746089,50,#ff0000,#000000,0
ETG,Keating,-78.14279937744142,41.21500015258781,50,#ff0000,#000000,0
EUF,Eufaula,-85.13050079345699,31.95019912719721,50,#ff0000,#000000,0
EUG,Eugene,-123.222999572753,44.12089920043938,50,#ff0000,#000000,0
EVX,Evreux,1.220860004425033,49.0317001342773,50,#ff0000,#000000,0
EWA,Kewanee,-88.4583969116211,32.36679840087889,50,#ff0000,#000000,0
EWC,Ellwood City,-80.2116012573242,40.82519912719719,50,#ff0000,#000000,0
EWM,Newman,-106.272003173828,31.95170021057121,50,#ff0000,#000000,0
EYW,Key West,-81.80049896240229,24.58589935302728,50,#ff0000,#000000,0
