title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
MLL,Melilla,-2.955420017242441,35.30739974975579, small,#ff0000,#000000,0
MND,Mannheim,8.515979766845723,49.47060012817379, small,#ff0000,#000000,0
MOD,Munster,7.687240123748764,52.13800048828118, small,#ff0000,#000000,0
MRP,Mariupol,37.45180130004882,47.0750999450683, small,#ff0000,#000000,0
MS,Maniitsoq,-52.9300003051757,65.41159820556642, small,#ff0000,#000000,0
MSNN,Msnn,120.653999328613,24.19440078735353, small,#ff0000,#000000,0
NE,Norway House,-97.84169769287108,53.9720001220703, small,#ff0000,#000000,0
NGD,Nurnberg,11.0801000595092,49.50120162963862, small,#ff0000,#000000,0
NID,Niederrhein,6.141479969024668,51.59999847412101, small,#ff0000,#000000,0
NKN,Nangan,119.957000732421,26.1599998474121, small,#ff0000,#000000,0
NPC,Napoli Capodochino,14.28359985351559,40.88430023193353, small,#ff0000,#000000,0
NQ,Narsarsuaq,-45.40710067749021,61.16040039062501, small,#ff0000,#000000,0
OKR,Stefanik,17.22480010986321,48.1766014099121, small,#ff0000,#000000,0
OX,Oxford,-1.322819948196408,51.83240127563472, small,#ff0000,#000000,0
PEC,Jasper-Hinton,-117.754997253417,53.32109832763671, small,#ff0000,#000000,0
PKN,Beigan,120,26.2243995666503, small,#ff0000,#000000,0
PL,Pickle Lake,-90.2236022949218,51.44309997558589, small,#ff0000,#000000,0
PMD,Schwerin-Parchim,11.78499984741213,53.42499923706049, small,#ff0000,#000000,0
PSK,Pisek,14.03470039367671,49.79750061035151, small,#ff0000,#000000,0
Q5,Grande Cache,-118.880996704101,53.91749954223628, small,#ff0000,#000000,0
QA,Uummannaq,-52.6962013244628,70.73249816894533, small,#ff0000,#000000,0
QN,Qaanaaq,-69.3730010986328,77.4873962402343, small,#ff0000,#000000,0
RD,Rangiroa,-147.673995971679,-14.95040035247801, small,#ff0000,#000000,0
SAD,Saarbrucken,7.116069793701154,49.21250152587892, small,#ff0000,#000000,0
SDD,Schonefeld,13.5037002563476,52.3745002746582, small,#ff0000,#000000,0
SFH,Sheffield City,-1.383139967918403,53.3930015563964, small,#ff0000,#000000,0
SGD,Stuttgart,9.224109649658189,48.68790054321281, small,#ff0000,#000000,0
SHD,Schwabisch,9.778160095214833,49.11650085449211, small,#ff0000,#000000,0
SLD,Siegerland,8.078510284423839,50.7067985534668, small,#ff0000,#000000,0
SP,St-Pierre,-56.16970062255852,46.76639938354489, small,#ff0000,#000000,0
SS,Sisimiut,-53.73229980468751,66.95059967041009, small,#ff0000,#000000,0
SV,Soroti,33.61849975585927,1.72597002983093, small,#ff0000,#000000,0
SWZ,Swansea,-4.065279960632329,51.60359954833979, small,#ff0000,#000000,0
SY,Sydney,151.18099,-33.94279861450201, small,#ff0000,#000000,0
TCK,Taichung,120.619003295898,24.25359916687009, small,#ff0000,#000000,0
