title,description,lat,lng,marker-size,marker-color,stroke,stroke-width
DAL,Dalaman,28.78890037536621,36.71279907226562,50,#ff0000,#000000,0
DAN,Incirlik,35.44800186157219,37.0155982971191,50,#ff0000,#000000,0
DAR,Darwin,130.882995605468,-12.41359996795648,50,#ff0000,#000000,0
DEC,Decimomannu,8.965559959411618,39.38109970092771,50,#ff0000,#000000,0
DHK,Randolph,-98.2677993774414,29.5368995666503,50,#ff0000,#000000,0
DIJ,Dijon,5.09152984619142,47.27190017700191,50,#ff0000,#000000,0
DIY,Diyarbakir,40.1922988891601,37.9029998779296,50,#ff0000,#000000,0
DLN,Deelen,5.872779846191403,52.05720138549799,50,#ff0000,#000000,0
DMA,Davis Monthan,-110.880996704101,32.1599006652832,50,#ff0000,#000000,0
DOB,Dobbins,-84.5073013305664,33.91460037231438,50,#ff0000,#000000,0
